Produktnamn;EAN;Pris;Ordinarie pris;Länk;Bildlänk
Marabou Zero Läsk 1kg;7338670627704;800,26;;http://example.com/product/7338670627704?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Löfbergs Mjölkchoklad Chips 50ml;7394061026864;599,96;761,08;http://example.com/product/7394061026864?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
JBL Fast Hörlurar;7371343938760;301,34;;http://example.com/product/7371343938760?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hörlurar
Bosch Nano Motorolja;7344375008394;620,86;;http://example.com/product/7344375008394?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Purina Large Breed Katthalsband 50ml;7329119194022;283,55;;http://example.com/product/7329119194022?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Katthalsband
Nike Blue Skjorta;7314907047108;1282,95;;http://example.com/product/7314907047108?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Royal Canin Junior Hundfoder;7371018476207;1778,49;;http://example.com/product/7371018476207?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Nike Black Jeans 50ml;7363446753731;1453,02;;http://example.com/product/7363446753731?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Jeans
Royal Canin Large Breed Kattmat XL;7329144933049;553,70;;http://example.com/product/7329144933049?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Makita 18V Såg 2-pack;7376700570416;1444,06;1848,90;http://example.com/product/7376700570416?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Såg
Via Large Doftljus 1kg;7373646080777;1332,06;;http://example.com/product/7373646080777?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Doftljus
Puma Performance Vattenflaska 2-pack;7359537576532;1162,51;;http://example.com/product/7359537576532?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Vattenflaska
Fiskars Smart Städmopp;7355278759468;2313,56;;http://example.com/product/7355278759468?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Whiskas Beef Kattmat 1kg;7316730430996;554,78;;http://example.com/product/7316730430996?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Adidas Performance Protein XL;7355770966021;1309,49;;http://example.com/product/7355770966021?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
Dogman Grain Free Kattmat;7386304458820;2395,54;;http://example.com/product/7386304458820?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Bosch Ergo Såg 50ml;7332331845393;2288,70;;http://example.com/product/7332331845393?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Såg
Head & Shoulders Men Deodorant 1kg;7325237700760;817,68;;http://example.com/product/7325237700760?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Deodorant
Versace Pro Parfym;7389069523668;403,79;;http://example.com/product/7389069523668?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Parfym
Apple Pro Laptop 1kg;7330170135058;935,81;1263,55;http://example.com/product/7330170135058?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
Berocca Original Munskölj;7356100148537;1102,77;;http://example.com/product/7356100148537?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Munskölj
Logitech Bluetooth Powerbank XL;7312688627770;789,47;;http://example.com/product/7312688627770?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Powerbank
Nike Black Träningstights 50ml;7399223360912;222,36;;http://example.com/product/7399223360912?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Träningstights
Coca-Cola Original Chips 500ml;7392056868942;512,42;;http://example.com/product/7392056868942?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Electrolux Eco Doftljus;7333200664095;1008,22;;http://example.com/product/7333200664095?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Doftljus
Löfbergs Saltad Chips 50ml;7314225309857;720,32;;http://example.com/product/7314225309857?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Berocca Original Plåster 1kg;7343002230642;374,88;551,65;http://example.com/product/7343002230642?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
Bosch Shine Spolarvätska 50ml;7327571089942;2202,85;;http://example.com/product/7327571089942?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Sonax 5W-30 Fälgrengöring;7367953157359;2018,64;2985,16;http://example.com/product/7367953157359?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Fälgrengöring
Jotun Set Pensel 1kg;7373658363718;1785,57;;http://example.com/product/7373658363718?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Pensel
Via Large Kastrull 50ml;7320065415074;615,78;;http://example.com/product/7320065415074?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
Alvedon Max Värktablett 50ml;7348192941449;709,48;;http://example.com/product/7348192941449?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Castrol Winter Torkarblad;7354911245363;1248,27;1773,90;http://example.com/product/7354911245363?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Torkarblad
Flux Kids Handkräm;7356209976756;1825,68;;http://example.com/product/7356209976756?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
Flux Max Värktablett;7311310764500;1625,20;;http://example.com/product/7311310764500?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Levi's Summer Tröja XL;7341527197343;2188,30;;http://example.com/product/7341527197343?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tröja
Sony Bluetooth Tangentbord 2-pack;7380395914370;2085,57;;http://example.com/product/7380395914370?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tangentbord
Sonax 5W-30 Bilvax XL;7378853796544;1776,40;2152,91;http://example.com/product/7378853796544?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Gymshark Black Löparskor;7312622362509;632,54;;http://example.com/product/7312622362509?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Löparskor
Royal Canin Large Breed Bajspåsar XL;7355498247832;824,36;;http://example.com/product/7355498247832?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bajspåsar
L'Oreal Volume Parfym 1kg;7369536531188;91,57;;http://example.com/product/7369536531188?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Parfym
Dior Pro Schampo 1kg;7335868289344;633,38;;http://example.com/product/7335868289344?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Schampo
Sony Wireless Laptop;7348019155563;48,38;;http://example.com/product/7348019155563?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
Nivea Pro Ansiktskräm;7341696431680;2748,70;;http://example.com/product/7341696431680?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
JBL Noise Cancelling Tangentbord 50ml;7338821066225;1838,12;;http://example.com/product/7338821066225?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tangentbord
H&M Oversized T-shirt;7323692782062;752,44;1011,21;http://example.com/product/7323692782062?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
Sony Fast Tangentbord 50ml;7351183306754;466,94;;http://example.com/product/7351183306754?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tangentbord
Marabou Dark Roast Chips 50ml;7318323930881;2079,60;3119,09;http://example.com/product/7318323930881?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Logitech Bluetooth Laptop;7398659355068;711,77;;http://example.com/product/7398659355068?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
Royal Canin Junior Kattmat 500ml;7312940718285;1736,03;;http://example.com/product/7312940718285?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
JBL Wireless Laptop;7367766437406;2457,40;;http://example.com/product/7367766437406?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
Bosch Set Såg 500ml;7390586753726;1895,21;2750,69;http://example.com/product/7390586753726?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Såg
Bahco Ergo Hammare;7338521669298;1722,74;2208,20;http://example.com/product/7338521669298?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Oral-B Original Tandkräm 500ml;7340467227249;628,52;;http://example.com/product/7340467227249?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tandkräm
Löfbergs Saltad Ostbågar XL;7345703349105;221,46;;http://example.com/product/7345703349105?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Ostbågar
ACO Kids Nässpray 50ml;7344013472846;120,13;;http://example.com/product/7344013472846?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Nässpray
Berocca Gel Munskölj;7359637379927;399,34;;http://example.com/product/7359637379927?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Munskölj
Adidas Whey BCAA;7379657234982;1711,22;;http://example.com/product/7379657234982?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=BCAA
Makita Matt Såg 1kg;7399291328029;1088,80;;http://example.com/product/7399291328029?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Såg
Whiskas Adult Kattsand;7348474663434;388,60;;http://example.com/product/7348474663434?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattsand
Gant Vintage Skjorta;7339205943735;2596,17;;http://example.com/product/7339205943735?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Bahco Heavy Duty Målarfärg;7394438847300;1853,44;;http://example.com/product/7394438847300?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
Pepsi Saltad Ostbågar 500ml;7319524782671;466,52;565,57;http://example.com/product/7319524782671?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Ostbågar
Gillette Sensitive Rakhyvel;7357788220857;567,33;801,67;http://example.com/product/7357788220857?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Rakhyvel
Philips Fast Hörlurar;7373819770524;654,21;931,17;http://example.com/product/7373819770524?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hörlurar
Löfbergs Dark Roast Läsk;7382139712251;2281,06;;http://example.com/product/7382139712251?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Sony Fast Laddare;7320645804766;144,61;;http://example.com/product/7320645804766?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Laddare
Flux Mint Handkräm;7322674014021;1985,27;;http://example.com/product/7322674014021?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
L'Oreal Active Balsam 1kg;7399470606435;681,12;;http://example.com/product/7399470606435?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Balsam
Berocca Gel Tandkräm 2-pack;7312075516359;1788,79;;http://example.com/product/7312075516359?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tandkräm
Versace Men Ansiktskräm 2-pack;7340384787212;1835,15;;http://example.com/product/7340384787212?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Logitech Wireless Laptop 2-pack;7394923431900;2707,31;;http://example.com/product/7394923431900?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
L'Oreal Pro Mascara;7341243361843;836,68;;http://example.com/product/7341243361843?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Mascara
Orijen Sensitive Kattsand 50ml;7399879018179;533,57;;http://example.com/product/7399879018179?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattsand
Levi's Summer Tröja;7392533882850;727,58;936,65;http://example.com/product/7392533882850?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tröja
Oral-B Daily Munskölj;7381226266967;131,58;;http://example.com/product/7381226266967?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Munskölj
Via Classic Tvättmedel 500ml;7369761301356;1848,54;;http://example.com/product/7369761301356?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tvättmedel
Beckers Ergo Arbetsbyxa;7323415131946;810,58;;http://example.com/product/7323415131946?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Arbetsbyxa
Adidas Blue Skjorta 2-pack;7312286634443;118,36;;http://example.com/product/7312286634443?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Pedigree Junior Tuggben;7377838879255;168,06;;http://example.com/product/7377838879255?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tuggben
Via Original Diskmedel;7390938587612;2339,64;;http://example.com/product/7390938587612?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
DeWalt Set Hammare;7360789751530;1422,95;;http://example.com/product/7360789751530?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Mobil1 Super Avfettning;7317893475871;581,25;851,50;http://example.com/product/7317893475871?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Yes Eco Kastrull 2-pack;7346327157557;1258,82;;http://example.com/product/7346327157557?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
Nike Summer Skjorta XL;7344410536912;505,27;;http://example.com/product/7344410536912?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Ralph Lauren Blue Klänning;7387470896108;426,37;;http://example.com/product/7387470896108?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Klänning
ACO Kids Vitaminer;7391346915972;586,38;830,57;http://example.com/product/7391346915972?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Vitaminer
Pepsi Dark Roast Nötter;7324045938362;52,11;;http://example.com/product/7324045938362?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Nötter
Zara Slim Fit Skjorta;7367268436233;874,30;1174,43;http://example.com/product/7367268436233?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Alvedon Kids Vitaminer 50ml;7361302695445;1444,84;;http://example.com/product/7361302695445?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Vitaminer
Whiskas Junior Katthalsband;7310853807900;987,91;;http://example.com/product/7310853807900?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Katthalsband
Yes Classic Kniv;7312540526002;1672,76;;http://example.com/product/7312540526002?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kniv
Bosch Super Bilvax XL;7356639178815;891,24;;http://example.com/product/7356639178815?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Via Large Doftljus 500ml;7315709179749;1375,41;;http://example.com/product/7315709179749?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Doftljus
Gant Vintage Klänning 500ml;7337371455557;2176,25;;http://example.com/product/7337371455557?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Klänning
Pedigree Junior Kattmat 500ml;7331826887786;1160,01;1414,30;http://example.com/product/7331826887786?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Royal Canin Chicken Hundfoder XL;7381901675509;2020,51;;http://example.com/product/7381901675509?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Gymshark Isolate BCAA 50ml;7342212041917;955,66;;http://example.com/product/7342212041917?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=BCAA
Löfbergs Original Kaffe 1kg;7333355864895;158,89;205,44;http://example.com/product/7333355864895?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kaffe
Royal Canin Large Breed Bajspåsar 2-pack;7313394790257;2359,79;;http://example.com/product/7313394790257?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bajspåsar
Pepsi Dark Roast Nötter 1kg;7361963815589;2295,61;;http://example.com/product/7361963815589?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Nötter
Bosch Power Stekpanna XL;7358247834170;1314,35;;http://example.com/product/7358247834170?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Stekpanna
Head & Shoulders Fresh Parfym;7313230742545;1475,98;;http://example.com/product/7313230742545?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Parfym
Star Nutrition Performance Sport-BH;7373043879636;1740,48;;http://example.com/product/7373043879636?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
Samsung Ultra Gaming Mus 1kg;7391448708081;2223,60;;http://example.com/product/7391448708081?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Gaming Mus
ACO Max Handkräm;7367620307270;2184,30;;http://example.com/product/7367620307270?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
Pepsi Mjölkchoklad Chips XL;7373475473452;1743,23;;http://example.com/product/7373475473452?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Fiskars Power Städmopp;7354945301575;2095,29;;http://example.com/product/7354945301575?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Bosch Shine Motorolja;7389788215793;2166,96;;http://example.com/product/7389788215793?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Versace Men Schampo 50ml;7352317447135;1110,25;;http://example.com/product/7352317447135?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Schampo
Dove Pro Deodorant XL;7330850669664;596,82;851,62;http://example.com/product/7330850669664?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Deodorant
Electrolux Original Kniv 2-pack;7382841294058;1639,03;;http://example.com/product/7382841294058?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kniv
Hugo Boss Sensitive Balsam;7373336368574;1556,94;;http://example.com/product/7373336368574?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Balsam
Löfbergs Mjölkchoklad Ostbågar XL;7369868850118;1259,55;;http://example.com/product/7369868850118?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Ostbågar
Alvedon Gel Munskölj 500ml;7368289415729;1229,48;;http://example.com/product/7368289415729?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Munskölj
IKEA Classic Kniv 500ml;7355738531868;297,49;;http://example.com/product/7355738531868?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kniv
IKEA Classic Städmopp 2-pack;7366602682321;1628,69;;http://example.com/product/7366602682321?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Castrol 5W-30 Torkarblad;7379537301904;1361,93;;http://example.com/product/7379537301904?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Torkarblad
Meguiars Super Bilvax 50ml;7340087646143;1685,33;;http://example.com/product/7340087646143?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
L'Oreal Pro Ansiktskräm;7359119571955;254,48;;http://example.com/product/7359119571955?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Makita Vit Arbetsbyxa;7388429921417;909,80;;http://example.com/product/7388429921417?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Arbetsbyxa
Sony Wireless Skärmskydd;7336866424554;1303,62;;http://example.com/product/7336866424554?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skärmskydd
Apple Noise Cancelling USB-kabel;7369542684513;203,74;;http://example.com/product/7369542684513?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=USB-kabel
Orijen Chicken Hundleksak 2-pack;7319832465627;413,89;;http://example.com/product/7319832465627?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Castrol Shine Torkarblad 500ml;7347312967041;117,90;;http://example.com/product/7347312967041?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Torkarblad
Dogman Beef Hundfoder;7365035100785;1934,97;;http://example.com/product/7365035100785?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Bosch Pro Hammare;7323216380022;2495,94;;http://example.com/product/7323216380022?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Electrolux Eco Doftljus 50ml;7329142131087;910,12;1354,74;http://example.com/product/7329142131087?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Doftljus
Berocca Kids Värktablett XL;7322858956983;768,43;;http://example.com/product/7322858956983?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Adidas Pro Löparskor XL;7335281736865;334,25;;http://example.com/product/7335281736865?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Löparskor
Bahco Vit Tumstock 2-pack;7364030207155;1367,83;;http://example.com/product/7364030207155?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tumstock
Bahco Ergo Arbetsbyxa;7386168139149;1306,64;;http://example.com/product/7386168139149?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Arbetsbyxa
Flux Max Vitaminer 50ml;7362220873757;1742,75;2547,64;http://example.com/product/7362220873757?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Vitaminer
Castrol Nano Bilvax 2-pack;7317019622858;2690,52;;http://example.com/product/7317019622858?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Estrella Zero Chips;7383070561699;1377,65;;http://example.com/product/7383070561699?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Philips Smart Stekpanna;7310036161420;2218,45;;http://example.com/product/7310036161420?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Stekpanna
Asus Bluetooth Skärmskydd;7349220410690;2700,61;;http://example.com/product/7349220410690?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skärmskydd
Oral-B Daily Munskölj;7384336674692;1189,66;;http://example.com/product/7384336674692?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Munskölj
Pepsodent Daily Plåster XL;7357654810317;1062,97;;http://example.com/product/7357654810317?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
Logitech Noise Cancelling USB-kabel;7374963670904;261,72;;http://example.com/product/7374963670904?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=USB-kabel
H&M Vintage Jeans;7369235076795;960,45;;http://example.com/product/7369235076795?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Jeans
Löfbergs Grill Nötter XL;7379237256579;423,07;;http://example.com/product/7379237256579?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Nötter
Ipren Gel Värktablett 50ml;7364167630655;219,14;;http://example.com/product/7364167630655?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Pedigree Sensitive Kattsand;7392097895087;1229,58;;http://example.com/product/7392097895087?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattsand
Asus Noise Cancelling Skärmskydd 500ml;7349877757219;493,84;;http://example.com/product/7349877757219?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skärmskydd
Berocca Original Handkräm;7355958570302;41,38;;http://example.com/product/7355958570302?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
Electrolux Smart Kastrull;7382210130911;465,77;;http://example.com/product/7382210130911?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
Flux Daily Vitaminer 50ml;7368543406117;961,81;;http://example.com/product/7368543406117?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Vitaminer
Whiskas Beef Kattmat 500ml;7352369766738;1583,85;;http://example.com/product/7352369766738?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Star Nutrition Black Protein 50ml;7345853802733;1922,56;;http://example.com/product/7345853802733?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
Turtle Wax Shine Fälgrengöring 1kg;7359434842751;339,59;;http://example.com/product/7359434842751?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Fälgrengöring
Electrolux Large Städmopp 50ml;7340502659069;1933,50;;http://example.com/product/7340502659069?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Zoegas Saltad Läsk 500ml;7323565847193;757,21;;http://example.com/product/7323565847193?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Mobil1 Shine Motorolja;7340949609874;1083,27;;http://example.com/product/7340949609874?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Apple Wireless Laddare;7349529580379;248,63;324,51;http://example.com/product/7349529580379?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Laddare
Bahco Pro Pensel;7393126844992;1093,66;;http://example.com/product/7393126844992?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Pensel
Flux Original Tandkräm;7383421673944;993,97;;http://example.com/product/7383421673944?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tandkräm
Löfbergs Grill Läsk 50ml;7392815776149;787,16;1126,53;http://example.com/product/7392815776149?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Marabou Original Läsk 500ml;7351641086486;793,59;;http://example.com/product/7351641086486?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Flux Kids Plåster;7344677073497;511,03;;http://example.com/product/7344677073497?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
Dior Sensitive Parfym;7335371070478;1362,37;;http://example.com/product/7335371070478?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Parfym
Asus Bluetooth Tangentbord 50ml;7366924412084;563,71;;http://example.com/product/7366924412084?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tangentbord
Dogman Sensitive Hundfoder;7381178773635;936,26;1211,09;http://example.com/product/7381178773635?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Star Nutrition Whey Protein 500ml;7377772662351;2687,67;;http://example.com/product/7377772662351?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
Flux Kids Nässpray;7360616450300;2297,04;;http://example.com/product/7360616450300?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Nässpray
Flux Max Tandkräm 1kg;7390968787620;1030,18;;http://example.com/product/7390968787620?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Tandkräm
Zoegas Mjölkchoklad Nötter 500ml;7327267691769;1936,76;;http://example.com/product/7327267691769?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Nötter
Apple Pro Gaming Mus 2-pack;7395369754363;743,35;991,33;http://example.com/product/7395369754363?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Gaming Mus
Jotun Set Hammare;7334576420518;577,89;;http://example.com/product/7334576420518?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Beckers Heavy Duty Målarfärg;7366124706075;254,07;;http://example.com/product/7366124706075?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
Bosch Shine Avfettning;7375614664111;2189,89;;http://example.com/product/7375614664111?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Jotun Matt Skruvdragare;7332692813441;524,30;;http://example.com/product/7332692813441?store=Apotea;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
