Produktnamn;EAN;Pris;Ordinarie pris;Länk;Bildlänk
Makita Heavy Duty Målarfärg;7345634567011;1316,93;;http://example.com/product/7345634567011?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
Logitech Pro Skärmskydd 50ml;7387004374967;1724,03;;http://example.com/product/7387004374967?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Skärmskydd
Electrolux Eco Tvättmedel;7362296385632;1364,69;;http://example.com/product/7362296385632?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tvättmedel
Nike Classic Tröja;7351093178084;2443,35;;http://example.com/product/7351093178084?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tröja
Royal Canin Large Breed Tuggben;7317864541352;783,72;;http://example.com/product/7317864541352?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tuggben
Bahco Ergo Skruvdragare XL;7335679785494;2201,65;2814,70;http://example.com/product/7335679785494?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
Estrella Saltad Chips;7357479751462;1934,45;;http://example.com/product/7357479751462?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Better Bodies Black Sport-BH 1kg;7319877092953;136,73;;http://example.com/product/7319877092953?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
Logitech Fast Laddare 500ml;7399166949545;591,55;;http://example.com/product/7399166949545?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Laddare
Levi's Slim Fit Jacka 50ml;7310006166850;999,48;;http://example.com/product/7310006166850?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
Makita Ergo Arbetsbyxa 1kg;7336598297871;443,07;;http://example.com/product/7336598297871?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Arbetsbyxa
Sonax 5W-30 Bilvax;7321245788095;2309,82;;http://example.com/product/7321245788095?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Mobil1 Extreme Bilvax XL;7342598564983;259,23;333,53;http://example.com/product/7342598564983?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Logitech Fast Tangentbord 50ml;7310729990115;405,55;;http://example.com/product/7310729990115?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tangentbord
Meguiars Extreme Avfettning;7319811912369;176,97;;http://example.com/product/7319811912369?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Marabou Grill Kaffe;7341196310726;604,90;;http://example.com/product/7341196310726?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Kaffe
Philips Large Diskmedel 2-pack;7312298194577;2069,32;;http://example.com/product/7312298194577?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
Turtle Wax Winter Fälgrengöring;7356535926333;270,56;;http://example.com/product/7356535926333?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Fälgrengöring
Mobil1 Extreme Spolarvätska;7328987060745;1706,35;;http://example.com/product/7328987060745?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Samsung Bluetooth USB-kabel;7322912535672;896,44;;http://example.com/product/7322912535672?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=USB-kabel
IKEA Power Städmopp;7389472299244;1765,12;;http://example.com/product/7389472299244?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Bosch 18V Hammare;7320162491740;1986,96;2893,52;http://example.com/product/7320162491740?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Sony Bluetooth Laddare;7386666839247;848,24;;http://example.com/product/7386666839247?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Laddare
Turtle Wax Shine Torkarblad;7345841201835;1837,72;;http://example.com/product/7345841201835?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Torkarblad
Meguiars Winter Spolarvätska 50ml;7385323550138;561,19;;http://example.com/product/7385323550138?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Adidas Dry-Fit Löparskor 50ml;7389020573345;2223,00;;http://example.com/product/7389020573345?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Löparskor
DeWalt Vit Såg;7357150069248;897,10;1210,06;http://example.com/product/7357150069248?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Såg
Royal Canin Beef Hundfoder XL;7334899991722;77,44;105,83;http://example.com/product/7334899991722?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Via Soft Kastrull 1kg;7379600760057;1057,95;1519,82;http://example.com/product/7379600760057?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
Better Bodies Pro Sport-BH 500ml;7339920242641;1009,75;;http://example.com/product/7339920242641?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
Pedigree Large Breed Bajspåsar 2-pack;7356623907248;1253,98;;http://example.com/product/7356623907248?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Bajspåsar
Bosch Heavy Duty Pensel 2-pack;7364743684409;1785,82;;http://example.com/product/7364743684409?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Pensel
Versace Repair Deodorant 1kg;7324102356817;346,23;;http://example.com/product/7324102356817?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Deodorant
Oral-B Max Handkräm;7345984693861;1605,15;;http://example.com/product/7345984693861?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
Bahco 18V Hammare 50ml;7366989744794;937,68;;http://example.com/product/7366989744794?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Royal Canin Grain Free Hundleksak;7382905948084;621,71;;http://example.com/product/7382905948084?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Gillette Gold Ansiktskräm;7314708756025;1972,34;;http://example.com/product/7314708756025?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Nivea Pro Rakhyvel;7327507441275;1833,65;;http://example.com/product/7327507441275?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Rakhyvel
Asus Wireless Powerbank;7354120506898;353,76;429,19;http://example.com/product/7354120506898?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Powerbank
Bosch Pro Skruvdragare XL;7360938943941;2180,17;;http://example.com/product/7360938943941?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
Philips Original Diskmedel 2-pack;7394142426097;587,65;;http://example.com/product/7394142426097?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
Flux Kids Munskölj;7365166512159;2102,85;2550,48;http://example.com/product/7365166512159?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Munskölj
Löfbergs Saltad Chips;7322363280434;790,66;;http://example.com/product/7322363280434?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Gant Black T-shirt XL;7378207690033;29,80;;http://example.com/product/7378207690033?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
Turtle Wax Super Fälgrengöring 50ml;7387357867509;1079,57;1341,16;http://example.com/product/7387357867509?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Fälgrengöring
Gant Oversized Skjorta 500ml;7367094670902;2414,54;;http://example.com/product/7367094670902?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Meguiars Nano Motorolja XL;7388421278862;1319,36;;http://example.com/product/7388421278862?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Coca-Cola Original Chips 50ml;7359808840692;569,09;;http://example.com/product/7359808840692?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Adidas Slim Fit Jeans;7397616277926;1882,52;;http://example.com/product/7397616277926?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Jeans
Dove Fresh Mascara;7317332970338;2235,47;3288,29;http://example.com/product/7317332970338?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Mascara
Zoegas Dark Roast Ostbågar;7366260533784;1294,85;;http://example.com/product/7366260533784?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Ostbågar
Versace Sensitive Ansiktskräm;7374949027099;37,72;;http://example.com/product/7374949027099?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Royal Canin Chicken Kattsand;7339148792733;2028,83;;http://example.com/product/7339148792733?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattsand
Ralph Lauren Classic Skjorta 50ml;7347052854814;902,65;;http://example.com/product/7347052854814?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Bosch Matt Hammare;7381880159889;2739,40;;http://example.com/product/7381880159889?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
H&M Slim Fit T-shirt;7313303663977;35,41;;http://example.com/product/7313303663977?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
Mobil1 Nano Spolarvätska 500ml;7385843322738;2088,88;2949,26;http://example.com/product/7385843322738?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Marabou Original Chips 2-pack;7348401251267;976,55;;http://example.com/product/7348401251267?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Hugo Boss Volume Mascara 50ml;7363137284880;2222,91;;http://example.com/product/7363137284880?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Mascara
Hugo Boss Repair Rakhyvel;7377741753447;2259,28;;http://example.com/product/7377741753447?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Rakhyvel
JBL Gaming Powerbank 1kg;7329789722274;579,11;;http://example.com/product/7329789722274?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Powerbank
Pedigree Junior Hundfoder;7393292611274;252,21;;http://example.com/product/7393292611274?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Zara Vintage Kalsonger 2-pack;7344032822857;657,78;;http://example.com/product/7344032822857?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Kalsonger
Philips Classic Diskmedel;7361302893087;1840,26;;http://example.com/product/7361302893087?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
IKEA Eco Stekpanna 2-pack;7358663133613;1184,23;;http://example.com/product/7358663133613?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Stekpanna
Gant Oversized T-shirt XL;7335212097545;484,45;;http://example.com/product/7335212097545?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
Sonax Shine Motorolja;7359226472512;689,91;829,51;http://example.com/product/7359226472512?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Philips Power Diskmedel 50ml;7367644430340;730,34;;http://example.com/product/7367644430340?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
Flux Max Tandkräm 50ml;7375206750744;1134,39;;http://example.com/product/7375206750744?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tandkräm
Jotun Ergo Skruvdragare 500ml;7311862362308;50,89;;http://example.com/product/7311862362308?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
Nike Performance BCAA 2-pack;7354910776168;1058,01;;http://example.com/product/7354910776168?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=BCAA
Via Original Kastrull;7372831293635;456,47;;http://example.com/product/7372831293635?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
Electrolux Eco LED Lampa XL;7362592934249;114,53;146,88;http://example.com/product/7362592934249?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=LED Lampa
Pedigree Chicken Katthalsband XL;7380418097594;2042,98;;http://example.com/product/7380418097594?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Katthalsband
Gymshark Performance Sport-BH;7382785283413;2452,78;3074,74;http://example.com/product/7382785283413?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
H&M Classic Skjorta;7377316021172;421,53;;http://example.com/product/7377316021172?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Asus Pro Powerbank;7348434223073;167,42;;http://example.com/product/7348434223073?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Powerbank
Turtle Wax 5W-30 Fälgrengöring XL;7328661101846;1094,14;;http://example.com/product/7328661101846?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Fälgrengöring
Mobil1 Shine Fälgrengöring;7319925616767;1064,72;;http://example.com/product/7319925616767?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Fälgrengöring
Flux Mint Handkräm;7311150732693;2342,39;;http://example.com/product/7311150732693?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
Bosch Pro Hammare;7385595391052;462,18;;http://example.com/product/7385595391052?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Turtle Wax 5W-30 Torkarblad 50ml;7323545810518;1257,45;;http://example.com/product/7323545810518?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Torkarblad
Dogman Beef Hundleksak;7375349215485;1797,19;2219,72;http://example.com/product/7375349215485?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Whiskas Chicken Tuggben;7386290652891;1618,73;;http://example.com/product/7386290652891?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tuggben
Marabou Grill Chokladkaka 2-pack;7379577198348;2704,85;;http://example.com/product/7379577198348?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Chokladkaka
Bahco Heavy Duty Hammare 500ml;7323731168008;1831,03;2737,27;http://example.com/product/7323731168008?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Turtle Wax Nano Motorolja;7398180589710;1986,55;;http://example.com/product/7398180589710?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Dior Pro Parfym XL;7387512926710;1046,88;;http://example.com/product/7387512926710?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Parfym
Sony Gaming Laptop;7332071134997;2693,82;;http://example.com/product/7332071134997?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
Turtle Wax Nano Torkarblad;7313490898100;1525,28;;http://example.com/product/7313490898100?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Torkarblad
Sony Noise Cancelling Gaming Mus;7365731150161;719,11;;http://example.com/product/7365731150161?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Gaming Mus
Gillette Sensitive Rakhyvel XL;7314389047410;490,61;;http://example.com/product/7314389047410?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Rakhyvel
Adidas Summer Jacka;7393952817337;721,86;;http://example.com/product/7393952817337?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
Nike Slim Fit Jacka 1kg;7336155535570;615,20;;http://example.com/product/7336155535570?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
H&M Blue Skjorta;7311772755369;1820,51;;http://example.com/product/7311772755369?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Nike Performance Löparskor;7384337030962;91,52;;http://example.com/product/7384337030962?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Löparskor
Orijen Chicken Hundfoder;7327730354691;1469,13;;http://example.com/product/7327730354691?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Levi's Blue Jeans;7344370276662;185,33;;http://example.com/product/7344370276662?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Jeans
Versace Pro Rakhyvel XL;7336313590471;1109,50;;http://example.com/product/7336313590471?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Rakhyvel
Philips Gaming Powerbank 50ml;7374663079508;134,19;;http://example.com/product/7374663079508?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Powerbank
DeWalt 18V Skruvdragare;7399561254435;2501,08;3466,90;http://example.com/product/7399561254435?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
Castrol 5W-30 Motorolja;7383458981781;1277,36;1706,45;http://example.com/product/7383458981781?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
IKEA Classic Städmopp;7396405081916;1805,91;;http://example.com/product/7396405081916?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Star Nutrition Pro Sport-BH;7320693828185;1766,98;;http://example.com/product/7320693828185?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
Sony Wireless Gaming Mus;7369500639879;2700,44;;http://example.com/product/7369500639879?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Gaming Mus
Coca-Cola Grill Nötter;7356635536848;289,64;;http://example.com/product/7356635536848?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Nötter
Flux Kids Tandkräm;7347542278037;2213,51;;http://example.com/product/7347542278037?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tandkräm
Beckers Matt Tumstock 1kg;7363279000765;459,42;;http://example.com/product/7363279000765?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tumstock
Turtle Wax Extreme Bilvax;7348612768720;1005,80;;http://example.com/product/7348612768720?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Whiskas Chicken Kattmat;7361376236708;145,70;;http://example.com/product/7361376236708?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Adidas Oversized T-shirt;7389258412203;1598,92;;http://example.com/product/7389258412203?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
JBL Noise Cancelling Tangentbord;7348126051340;2168,79;;http://example.com/product/7348126051340?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tangentbord
Nike Vintage Kalsonger;7367509141018;1654,34;;http://example.com/product/7367509141018?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Kalsonger
Pedigree Chicken Hundfoder XL;7323059474091;349,58;422,94;http://example.com/product/7323059474091?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Whiskas Chicken Katthalsband;7310507221228;1947,33;;http://example.com/product/7310507221228?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Katthalsband
Apple Noise Cancelling USB-kabel;7372166221858;435,05;;http://example.com/product/7372166221858?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=USB-kabel
Turtle Wax Extreme Motorolja;7377535164185;237,42;;http://example.com/product/7377535164185?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Orijen Grain Free Tuggben 2-pack;7345753940112;1750,89;;http://example.com/product/7345753940112?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tuggben
Flux Original Handkräm;7390868078698;237,81;299,14;http://example.com/product/7390868078698?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
Star Nutrition Seamless Yogamatta 50ml;7393348391131;2289,77;;http://example.com/product/7393348391131?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Yogamatta
Meguiars Super Bilvax 50ml;7389308110686;946,80;;http://example.com/product/7389308110686?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Tefal Large Kniv;7327468398296;264,67;;http://example.com/product/7327468398296?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Kniv
Mobil1 5W-30 Spolarvätska XL;7332966051122;1436,30;;http://example.com/product/7332966051122?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Gymshark Pro Protein 500ml;7336203639273;758,68;;http://example.com/product/7336203639273?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
Berocca Mint Handkräm 500ml;7392265145729;1156,88;;http://example.com/product/7392265145729?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
Pedigree Sensitive Kattmat 50ml;7335154251507;1416,65;;http://example.com/product/7335154251507?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
L'Oreal Volume Rakhyvel 50ml;7363627237861;90,84;124,79;http://example.com/product/7363627237861?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Rakhyvel
Purina Adult Hundleksak;7399788481053;892,80;;http://example.com/product/7399788481053?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Nike Whey Vattenflaska;7398487676820;1457,60;;http://example.com/product/7398487676820?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Vattenflaska
Purina Grain Free Hundfoder XL;7316692516738;759,75;932,90;http://example.com/product/7316692516738?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Yes Smart Stekpanna 1kg;7397456727208;734,82;1057,06;http://example.com/product/7397456727208?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Stekpanna
Oral-B Mint Vitaminer;7319458369853;1672,97;;http://example.com/product/7319458369853?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Vitaminer
Ipren Forte Plåster;7322023377863;2242,09;;http://example.com/product/7322023377863?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
IKEA Smart Doftljus;7375878897679;2428,77;;http://example.com/product/7375878897679?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Doftljus
Dior Repair Balsam;7389169451122;1271,82;;http://example.com/product/7389169451122?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Balsam
Berocca Original Vitaminer;7320367304799;2619,77;;http://example.com/product/7320367304799?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Vitaminer
Flux Gel Nässpray 500ml;7362485020961;1213,24;1691,68;http://example.com/product/7362485020961?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Nässpray
Apple Noise Cancelling Tangentbord;7313905834754;1885,00;2610,62;http://example.com/product/7313905834754?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tangentbord
Bosch Heavy Duty Tumstock XL;7359939583353;328,37;415,48;http://example.com/product/7359939583353?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tumstock
Castrol Winter Spolarvätska;7337152473486;1163,67;;http://example.com/product/7337152473486?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Sony Ultra USB-kabel;7397602488293;1598,32;;http://example.com/product/7397602488293?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=USB-kabel
Coca-Cola Dark Roast Chokladkaka;7311565878174;1777,75;;http://example.com/product/7311565878174?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Chokladkaka
Via Eco Kniv;7328869485092;1552,68;;http://example.com/product/7328869485092?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Kniv
IKEA Large Städmopp;7392460466921;2289,36;2901,57;http://example.com/product/7392460466921?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Tefal Soft Doftljus;7396268867645;1040,52;;http://example.com/product/7396268867645?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Doftljus
Hugo Boss Repair Parfym 500ml;7318873897209;1250,28;;http://example.com/product/7318873897209?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Parfym
H&M Summer Tröja 500ml;7336417726154;1735,98;2603,21;http://example.com/product/7336417726154?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Tröja
Beckers Heavy Duty Pensel 500ml;7351079387954;965,55;;http://example.com/product/7351079387954?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Pensel
Sonax Winter Spolarvätska;7337958028823;1328,65;;http://example.com/product/7337958028823?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Flux Gel Värktablett XL;7374706356172;361,82;;http://example.com/product/7374706356172?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Tefal Large LED Lampa;7379198661618;1984,49;;http://example.com/product/7379198661618?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=LED Lampa
Zoegas Grill Ostbågar 500ml;7320681934507;1606,66;;http://example.com/product/7320681934507?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Ostbågar
Oral-B Max Handkräm;7374945186754;1488,48;;http://example.com/product/7374945186754?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
Hugo Boss Volume Deodorant;7349805470341;194,34;;http://example.com/product/7349805470341?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Deodorant
Beckers Vit Skruvdragare 1kg;7389088657841;1115,02;;http://example.com/product/7389088657841?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
Philips Noise Cancelling USB-kabel 500ml;7381076507524;1753,70;;http://example.com/product/7381076507524?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=USB-kabel
Adidas Whey Löparskor 50ml;7383491015501;1318,84;;http://example.com/product/7383491015501?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Löparskor
Bosch Original Städmopp;7330695217278;1054,35;;http://example.com/product/7330695217278?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Gant Black Jacka 2-pack;7336908209437;2305,19;;http://example.com/product/7336908209437?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
Pedigree Chicken Kattmat;7346677443271;2060,53;;http://example.com/product/7346677443271?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Adidas Slim Fit Klänning 1kg;7316366187669;1085,77;;http://example.com/product/7316366187669?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Klänning
Flux Max Värktablett 50ml;7320386197106;125,08;;http://example.com/product/7320386197106?store=Clas Ohlson;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
