Produktnamn;EAN;Pris;Ordinarie pris;Länk;Bildlänk
Adidas Black T-shirt 500ml;7327971808738;2037,11;;http://example.com/product/7327971808738?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
Makita Set Målarfärg 1kg;7354060032554;863,75;;http://example.com/product/7354060032554?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
Meguiars Super Fälgrengöring;7344996768081;699,67;;http://example.com/product/7344996768081?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Fälgrengöring
Beckers Vit Skruvdragare;7370876344625;1777,35;;http://example.com/product/7370876344625?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
Pepsi Mjölkchoklad Läsk;7386318522176;1512,86;2194,54;http://example.com/product/7386318522176?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Marabou Mjölkchoklad Läsk 1kg;7380446235289;495,97;;http://example.com/product/7380446235289?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Purina Grain Free Kattsand;7399922995411;1989,99;;http://example.com/product/7399922995411?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattsand
Philips Soft Stekpanna 1kg;7380973949776;1470,70;;http://example.com/product/7380973949776?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Stekpanna
IKEA Eco LED Lampa 1kg;7320122043883;2139,09;;http://example.com/product/7320122043883?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=LED Lampa
Mobil1 Super Avfettning 500ml;7335894631120;218,21;;http://example.com/product/7335894631120?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Pepsodent Max Värktablett 1kg;7367551732573;58,04;;http://example.com/product/7367551732573?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Värktablett
Samsung Bluetooth Hörlurar 500ml;7327616309711;1212,67;;http://example.com/product/7327616309711?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hörlurar
DeWalt Pro Såg 50ml;7350477474238;978,26;;http://example.com/product/7350477474238?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Såg
Adidas Classic Klänning XL;7351165219560;2143,22;;http://example.com/product/7351165219560?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Klänning
Star Nutrition Dry-Fit Löparskor 1kg;7378421132318;614,90;;http://example.com/product/7378421132318?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Löparskor
Whiskas Sensitive Hundleksak;7319022858455;639,52;;http://example.com/product/7319022858455?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Zoegas Zero Kaffe 1kg;7346724501344;1428,33;;http://example.com/product/7346724501344?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kaffe
Bosch Classic LED Lampa;7343849776541;780,18;;http://example.com/product/7343849776541?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=LED Lampa
OLW Dark Roast Chokladkaka 50ml;7368584907386;2722,56;;http://example.com/product/7368584907386?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Chokladkaka
Levi's Blue Jeans 1kg;7354079980170;1564,77;;http://example.com/product/7354079980170?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Jeans
Via Large Stekpanna 500ml;7336970028815;1998,79;2872,46;http://example.com/product/7336970028815?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Stekpanna
Turtle Wax Extreme Spolarvätska 500ml;7317088498910;257,55;;http://example.com/product/7317088498910?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Castrol Extreme Fälgrengöring;7375944111796;1545,89;;http://example.com/product/7375944111796?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Fälgrengöring
OLW Original Läsk;7350836189881;1358,23;;http://example.com/product/7350836189881?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Nike Vintage Jeans XL;7373960891204;2027,48;3031,44;http://example.com/product/7373960891204?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Jeans
Levi's Vintage Skjorta 1kg;7328673944997;1633,96;;http://example.com/product/7328673944997?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Purina Large Breed Hundfoder;7385608655238;1719,47;;http://example.com/product/7385608655238?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Logitech Noise Cancelling Laddare 50ml;7375171001533;1427,25;;http://example.com/product/7375171001533?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Laddare
Gant Vintage Klänning;7320043792952;1370,17;;http://example.com/product/7320043792952?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Klänning
Marabou Zero Nötter 500ml;7355421072120;2066,22;;http://example.com/product/7355421072120?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Nötter
Puma Performance Yogamatta 500ml;7365967657913;766,81;;http://example.com/product/7365967657913?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Yogamatta
Löfbergs Mjölkchoklad Kaffe;7336188146864;184,38;223,06;http://example.com/product/7336188146864?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kaffe
L'Oreal Pro Parfym;7329208804416;908,23;1333,79;http://example.com/product/7329208804416?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Parfym
H&M Vintage T-shirt;7354557183721;2139,25;;http://example.com/product/7354557183721?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
Zara Black Skjorta;7318819666273;553,59;;http://example.com/product/7318819666273?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Adidas Pro Protein;7362669387762;1730,13;;http://example.com/product/7362669387762?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
Berocca Daily Plåster 2-pack;7381818387334;1321,51;;http://example.com/product/7381818387334?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
Nike Black Tröja;7377198593334;946,83;;http://example.com/product/7377198593334?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tröja
Makita Matt Hammare;7395208450211;1029,56;1539,28;http://example.com/product/7395208450211?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Adidas Black Protein 1kg;7350856399651;2730,46;;http://example.com/product/7350856399651?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
Makita Vit Hammare;7318340508431;1485,27;;http://example.com/product/7318340508431?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Nike Vintage Tröja;7330414266999;629,76;833,78;http://example.com/product/7330414266999?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tröja
Tefal Eco Tvättmedel 2-pack;7371062422947;181,72;;http://example.com/product/7371062422947?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tvättmedel
Berocca Mint Nässpray XL;7357089508154;1502,43;2013,68;http://example.com/product/7357089508154?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Nässpray
Bosch Smart Städmopp 2-pack;7354065535958;215,26;;http://example.com/product/7354065535958?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Pepsi Zero Ostbågar 500ml;7316999030573;245,32;;http://example.com/product/7316999030573?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Ostbågar
Alvedon Max Tandkräm 1kg;7361774167082;2737,41;;http://example.com/product/7361774167082?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tandkräm
Orijen Large Breed Hundleksak;7323803769195;811,68;;http://example.com/product/7323803769195?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Bosch Heavy Duty Skruvdragare;7389546319499;1292,75;;http://example.com/product/7389546319499?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
Löfbergs Dark Roast Ostbågar 500ml;7386818465003;373,14;;http://example.com/product/7386818465003?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Ostbågar
ACO Max Plåster 50ml;7351249393221;313,07;;http://example.com/product/7351249393221?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
Pedigree Adult Kattsand 500ml;7385046119941;439,78;;http://example.com/product/7385046119941?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattsand
Gymshark Whey Löparskor XL;7315437298244;496,15;;http://example.com/product/7315437298244?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Löparskor
Puma Whey Yogamatta 1kg;7381265331852;202,89;;http://example.com/product/7381265331852?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Yogamatta
Flux Original Plåster XL;7388351704943;2139,67;;http://example.com/product/7388351704943?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Plåster
Tefal Eco Diskmedel 1kg;7365734574677;719,98;;http://example.com/product/7365734574677?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
Zara Slim Fit T-shirt 500ml;7381703373064;542,61;793,18;http://example.com/product/7381703373064?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
Zara Vintage Kalsonger 500ml;7320033266096;1747,08;;http://example.com/product/7320033266096?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kalsonger
Dove Sensitive Balsam;7383880185501;1013,95;;http://example.com/product/7383880185501?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Balsam
Turtle Wax Shine Avfettning;7398256190485;1126,50;;http://example.com/product/7398256190485?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Löfbergs Original Läsk 2-pack;7313113973626;270,16;;http://example.com/product/7313113973626?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Läsk
Turtle Wax Extreme Bilvax 2-pack;7346315515376;500,42;;http://example.com/product/7346315515376?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Gymshark Performance Träningstights 500ml;7311114057888;1216,28;1682,14;http://example.com/product/7311114057888?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Träningstights
Nivea Pro Schampo;7356554456961;2031,46;;http://example.com/product/7356554456961?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Schampo
Electrolux Power Kniv;7367682416238;1172,62;;http://example.com/product/7367682416238?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kniv
Bosch Set Skruvdragare;7344896852290;688,91;;http://example.com/product/7344896852290?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
Turtle Wax Winter Motorolja 1kg;7360853982360;2322,78;2952,88;http://example.com/product/7360853982360?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Castrol Super Motorolja 50ml;7344648192341;53,83;;http://example.com/product/7344648192341?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Oral-B Daily Vitaminer 50ml;7336645599527;546,77;;http://example.com/product/7336645599527?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Vitaminer
Estrella Original Chips;7385781707171;2093,78;;http://example.com/product/7385781707171?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Bosch 18V Målarfärg 1kg;7364723821011;1976,16;;http://example.com/product/7364723821011?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
Gymshark Whey Sport-BH 2-pack;7316208338893;333,88;;http://example.com/product/7316208338893?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
Castrol 5W-30 Avfettning 50ml;7374485141449;1601,95;;http://example.com/product/7374485141449?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Jotun Vit Målarfärg 1kg;7344639052966;240,17;;http://example.com/product/7344639052966?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
Electrolux Large Kniv;7362434506552;1827,92;;http://example.com/product/7362434506552?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kniv
Marabou Saltad Chokladkaka XL;7370657246839;2450,32;;http://example.com/product/7370657246839?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Chokladkaka
Nike Black Vattenflaska 500ml;7365564733466;1450,71;;http://example.com/product/7365564733466?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Vattenflaska
Versace Sensitive Parfym;7343204821076;1169,57;;http://example.com/product/7343204821076?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Parfym
Adidas Performance Protein;7346493453965;1164,57;;http://example.com/product/7346493453965?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Protein
Nintendo Bluetooth Laddare;7311686700208;977,67;;http://example.com/product/7311686700208?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Laddare
Whiskas Sensitive Kattsand 50ml;7348240350202;2193,84;;http://example.com/product/7348240350202?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattsand
Puma Black Löparskor;7359277137645;320,49;;http://example.com/product/7359277137645?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Löparskor
Makita Heavy Duty Målarfärg;7345634567011;1293,75;;http://example.com/product/7345634567011?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
Logitech Pro Skärmskydd 50ml;7387004374967;1845,75;;http://example.com/product/7387004374967?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skärmskydd
Electrolux Eco Tvättmedel;7362296385632;1368,83;1746,50;http://example.com/product/7362296385632?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tvättmedel
Nike Classic Tröja;7351093178084;2473,57;;http://example.com/product/7351093178084?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tröja
Royal Canin Large Breed Tuggben;7317864541352;688,40;971,82;http://example.com/product/7317864541352?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tuggben
Bosch Power LED Lampa;7383988465442;1415,15;;http://example.com/product/7383988465442?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=LED Lampa
Bahco Ergo Skruvdragare XL;7335679785494;2152,06;2997,03;http://example.com/product/7335679785494?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
Estrella Saltad Chips;7357479751462;2175,66;2845,43;http://example.com/product/7357479751462?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Better Bodies Black Sport-BH 1kg;7319877092953;165,29;;http://example.com/product/7319877092953?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
Logitech Fast Laddare 500ml;7399166949545;559,40;784,78;http://example.com/product/7399166949545?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Laddare
Levi's Slim Fit Jacka 50ml;7310006166850;862,11;;http://example.com/product/7310006166850?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Jacka
Makita Ergo Arbetsbyxa 1kg;7336598297871;485,14;;http://example.com/product/7336598297871?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Arbetsbyxa
Adidas Dry-Fit Yogamatta 2-pack;7318243339788;1228,20;;http://example.com/product/7318243339788?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Yogamatta
Mobil1 Extreme Bilvax XL;7342598564983;233,42;325,09;http://example.com/product/7342598564983?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Bilvax
Logitech Fast Tangentbord 50ml;7310729990115;425,94;557,47;http://example.com/product/7310729990115?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tangentbord
Meguiars Extreme Avfettning;7319811912369;156,22;;http://example.com/product/7319811912369?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Marabou Grill Kaffe;7341196310726;591,45;;http://example.com/product/7341196310726?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kaffe
Philips Large Diskmedel 2-pack;7312298194577;1757,26;;http://example.com/product/7312298194577?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
Mobil1 Extreme Spolarvätska;7328987060745;1729,31;;http://example.com/product/7328987060745?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Dove Active Deodorant 50ml;7381338251205;928,24;;http://example.com/product/7381338251205?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Deodorant
Levi's Summer Kalsonger 2-pack;7359708169312;509,41;;http://example.com/product/7359708169312?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kalsonger
Adidas Dry-Fit Löparskor 50ml;7389020573345;1897,31;;http://example.com/product/7389020573345?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Löparskor
Levi's Summer Tröja;7356544975669;797,25;;http://example.com/product/7356544975669?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tröja
DeWalt Vit Såg;7357150069248;976,05;1224,57;http://example.com/product/7357150069248?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Såg
Royal Canin Beef Hundfoder XL;7334899991722;60,89;87,38;http://example.com/product/7334899991722?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Via Soft Kastrull 1kg;7379600760057;1263,94;;http://example.com/product/7379600760057?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
Better Bodies Pro Sport-BH 500ml;7339920242641;880,87;;http://example.com/product/7339920242641?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Sport-BH
Puma Whey BCAA;7345829438803;1870,66;;http://example.com/product/7345829438803?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=BCAA
Royal Canin Chicken Hundfoder;7394078184235;1300,63;;http://example.com/product/7394078184235?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundfoder
Versace Repair Deodorant 1kg;7324102356817;374,70;;http://example.com/product/7324102356817?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Deodorant
Adidas Pro Yogamatta;7317798014920;73,85;;http://example.com/product/7317798014920?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Yogamatta
Fiskars Large Städmopp 2-pack;7340061090200;2125,42;;http://example.com/product/7340061090200?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Städmopp
Oral-B Max Handkräm;7345984693861;1269,94;;http://example.com/product/7345984693861?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Handkräm
Bahco 18V Hammare 50ml;7366989744794;883,34;;http://example.com/product/7366989744794?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Philips Pro Skärmskydd;7342117642586;677,12;;http://example.com/product/7342117642586?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skärmskydd
Royal Canin Junior Kattmat;7371995605631;2110,18;;http://example.com/product/7371995605631?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattmat
Gillette Gold Ansiktskräm;7314708756025;2108,65;;http://example.com/product/7314708756025?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Bosch Pro Skruvdragare XL;7360938943941;2136,95;;http://example.com/product/7360938943941?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
Philips Gaming Laptop;7318749644985;847,04;;http://example.com/product/7318749644985?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Laptop
Flux Original Munskölj XL;7311152466282;281,90;;http://example.com/product/7311152466282?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Munskölj
Philips Original Diskmedel 2-pack;7394142426097;669,14;;http://example.com/product/7394142426097?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
Flux Kids Munskölj;7365166512159;1706,19;2476,54;http://example.com/product/7365166512159?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Munskölj
Löfbergs Saltad Chips;7322363280434;778,25;998,60;http://example.com/product/7322363280434?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Gant Black T-shirt XL;7378207690033;34,46;47,54;http://example.com/product/7378207690033?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
Meguiars Shine Avfettning;7397483907355;656,54;;http://example.com/product/7397483907355?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Avfettning
Turtle Wax Super Fälgrengöring 50ml;7387357867509;1006,66;;http://example.com/product/7387357867509?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Fälgrengöring
Bosch Eco Kniv;7388771836790;165,10;;http://example.com/product/7388771836790?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kniv
Meguiars Nano Motorolja XL;7388421278862;1305,23;;http://example.com/product/7388421278862?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Motorolja
Coca-Cola Original Chips 50ml;7359808840692;539,77;;http://example.com/product/7359808840692?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Dove Fresh Mascara;7317332970338;2143,48;;http://example.com/product/7317332970338?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Mascara
Zoegas Dark Roast Ostbågar;7366260533784;1477,47;;http://example.com/product/7366260533784?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Ostbågar
Versace Sensitive Ansiktskräm;7374949027099;44,89;;http://example.com/product/7374949027099?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Ansiktskräm
Royal Canin Chicken Kattsand;7339148792733;2359,91;;http://example.com/product/7339148792733?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kattsand
Ralph Lauren Classic Skjorta 50ml;7347052854814;1174,30;;http://example.com/product/7347052854814?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Via Classic Tvättmedel;7314335577148;1234,91;;http://example.com/product/7314335577148?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tvättmedel
Bosch Matt Hammare;7381880159889;2139,03;;http://example.com/product/7381880159889?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Jotun Vit Målarfärg 1kg;7382198153091;483,09;;http://example.com/product/7382198153091?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Målarfärg
H&M Slim Fit T-shirt;7313303663977;46,52;;http://example.com/product/7313303663977?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
Mobil1 Nano Spolarvätska 500ml;7385843322738;1822,53;;http://example.com/product/7385843322738?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Spolarvätska
Marabou Original Chips 2-pack;7348401251267;1053,21;;http://example.com/product/7348401251267?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Chips
Hugo Boss Repair Rakhyvel;7377741753447;2283,01;;http://example.com/product/7377741753447?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Rakhyvel
JBL Gaming Powerbank 1kg;7329789722274;504,82;;http://example.com/product/7329789722274?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Powerbank
Philips Classic Diskmedel;7361302893087;1723,27;;http://example.com/product/7361302893087?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
IKEA Eco Stekpanna 2-pack;7358663133613;1137,55;;http://example.com/product/7358663133613?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Stekpanna
Gant Oversized T-shirt XL;7335212097545;520,77;;http://example.com/product/7335212097545?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=T-shirt
Philips Power Diskmedel 50ml;7367644430340;863,84;;http://example.com/product/7367644430340?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Diskmedel
Jotun Ergo Skruvdragare 500ml;7311862362308;54,26;;http://example.com/product/7311862362308?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skruvdragare
Royal Canin Beef Bajspåsar 50ml;7352168985358;353,48;;http://example.com/product/7352168985358?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Bajspåsar
Zara Classic Klänning XL;7353435965620;1484,07;;http://example.com/product/7353435965620?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Klänning
Via Original Kastrull;7372831293635;381,88;;http://example.com/product/7372831293635?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kastrull
Pedigree Chicken Katthalsband XL;7380418097594;1885,00;;http://example.com/product/7380418097594?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Katthalsband
H&M Classic Skjorta;7377316021172;453,30;583,35;http://example.com/product/7377316021172?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Skjorta
Asus Pro Powerbank;7348434223073;186,08;;http://example.com/product/7348434223073?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Powerbank
Yes Soft Kniv;7337652963964;118,56;;http://example.com/product/7337652963964?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Kniv
Turtle Wax 5W-30 Fälgrengöring XL;7328661101846;1124,70;;http://example.com/product/7328661101846?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Fälgrengöring
Mobil1 Shine Fälgrengöring;7319925616767;1305,42;;http://example.com/product/7319925616767?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Fälgrengöring
Pepsi Grill Nötter XL;7365071426498;1120,97;;http://example.com/product/7365071426498?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Nötter
Bosch Pro Hammare;7385595391052;523,53;;http://example.com/product/7385595391052?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hammare
Whiskas Beef Hundleksak 2-pack;7357856909113;1220,78;;http://example.com/product/7357856909113?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Dogman Beef Hundleksak;7375349215485;1821,61;;http://example.com/product/7375349215485?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Hundleksak
Whiskas Chicken Tuggben;7386290652891;1530,63;;http://example.com/product/7386290652891?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tuggben
Dogman Grain Free Tuggben;7334608872726;2338,41;;http://example.com/product/7334608872726?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Tuggben
Marabou Grill Chokladkaka 2-pack;7379577198348;2689,37;;http://example.com/product/7379577198348?store=Nordicfeel;https://placehold.co/400x400/e2e8f0/1e293b?text=Chokladkaka
